ACCOUNT #,METER CAPACITY
201656002300,0
201656002400,0
201656002401,0
201601102002,0
201674002500,0
201674002501,0
201688002100,0
201692000800,0
201655000301,0
200001658500,0
200001659000,0
200001660000,0
201692002900,0
201692003100,0
201692003200,0
201692003201,0
201692100200,0
201692100300,0
201692100301,0
201692100302,0
201692100303,0
201692100304,0
201692100305,0
201692100306,0
201692100307,0
201692100308,0
201692100309,0
201692101000,0
201692101001,0
201692101400,0
201692102501,0
201693000100,0
201693000101,0
201694402002,0
201694002500,0
201694003400,0
201694003700,0
201694003900,0
201694004301,0
200001678000,0
200001679000,0
201694100405,0
200001681500,0
201694100901,0
201694101101,0
201694101300,0
201694101400,0
201694101500,0
201694101700,0
201694101800,0
201694202005,0
201694300610,0
201694401601,0
201694401602,0
201694401900,0
201694402300,0
201694402301,0
201702102601,0
201707205400,0
201718001200,0
201718003100,0
201726202300,0
201726203501,0
201726205300,0
201726205301,0
201726205701,0
201726205800,0
201726206401,0
201726206901,0
201727108600,0
200001717000,0
200001718000,0
200001719000,0
201727108601,0
201727108602,0
201727108603,0
201727201200,0
201727201201,0
201731300300,0
201731300400,0
201731300500,0
201731300600,0
201731300801,0
201731302001,0
201731304300,0
201731305300,0
201731305800,0
201731314900,0
201731317108,0
201731317104,0
201731317105,0
201731318800,0
201731323101,0
201731323801,0
201748002900,0
201760010600,0
201760010601,0
201779108300,0
201779110101,0
201779112300,0
201793002400,0
201795003100,0
201795007900,0
201795008000,0
201795010701,0
201810000400,0
200001802000,0
201856001002,0
201874003400,0
201874003401,0
201856100700,0
201856100800,0
201856100900,0
201856101401,0
201856101900,0
201817000101,0
201819000302,0
201819000303,0
201819000304,0
201817001500,0
201817001501,0
201819002000,0
201819002001,0
201847000100,0
201848001302,0
200001823000,0
201848100100,0
201848103800,0
201867000700,0
201867002300,0
201874001500,0
200001830000,0
201879002101,0
201879003001,0
201879005400,0
200001837000,0
201879006900,0
200001840000,0
201879008801,0
200001842000,0
201879011600,0
200001832000,0
200001831000,0
201889200201,0
201889201002,0
201889201003,0
201889201500,0
200001851000,0
201911001600,0
201911104700,0
201911104701,0
201931003802,0
201944001400,0
201944001800,0
201950000905,0
201965001800,0
201979000200,0
201979002600,0
200001926000,0
201979005201,0
201979005700,0
201979007205,0
200001930000,0
201979007801,0
200000935000,0
200000816000,0
201944001801,0
201944001802,0
200644008506,0
200451000100,0
201592000305,0
201910100300,0
200888003101,0
201707000501,0
200231207502,0
201784600101,0
200896106102,0
201032000402,0
04100N008500,4
10049S024000,4
10049S021000,4
08099C080000,4
13151S063000,4
03049N064100,4
06002C036000,4
14003M280000,5
14003M280500,5
14003M281000,5
14003M281500,5
14003M282000,5
14003M282500,5
14003M283000,5
14003M283500,5
14003M250001,4
07039C026500,4
09500C095500,5
09500C095501,4
03054N062201,4
10015S027000,4
200231204101,0
200212000116,0
07046C023500,5
10036S051500,4
03054N045000,4
06004C034900,5
05124N036200,5
02035N008500,4
15003U745000,5
15003U745001,4
16004X362001,4
09123C073500,4
09122C041000,4
05124N021500,4
12101S039500,4
12118S037500,4
17003X471500,5
12101S053000,4
07051C011000,4
06009C032000,0
14001M052000,5
05125N009101,4
14003M275000,4
14003M282700,5
14003M283300,5
201643003205,0
201692002700,0
201167001001,0
200000499900,0
200285000302,0
200198012501,0
200231210100,0
201066000203,0
200972001510,0
200285105607,0
200168011705,0
14003M283400,5
200000410500,0
14002M210001,4
14002M304800,5
14002M304801,4
06005C072500,5
08078C220001,4
08078C220000,5
17003X378500,4
17003X378000,4
17003X377000,4
17003X376500,4
17003X376000,4
17003X377500,4
10040S067500,5
200731006900,0
09004S005000,5
13145S065001,4
14003M092000,4
200212000104,0
200212000102,0
200212000112,0
12119S030000,4
12106S029000,4
08077C004200,4
02034N015200,4
10028S050000,4
07053C102000,5
200526200204,0
200313004002,0
08077C052000,5
15001U276000,4
07060C099500,4
14003M217500,5
201856001001,0
200000976100,0
15003U731000,5
15003U731001,4
06027C081000,4
09500C111500,4
07053C102100,5
200000507600,0
10044S017500,5
07063C059000,5
07037C001500,5
07037C001501,4
08089C136000,5
13132S049000,4
12100S060000,5
11068S052000,5
07039C028700,0
07039C028701,0
12101S054500,4
07030C054000,4
07049C047000,4
14001M195200,4
15002U548000,5
01500S092100,5
200161001101,0
14003M274000,4
14001M195201,4
14001M051000,4
14001M050500,4
200726402101,0
200994101000,0
05500N175900,4
05500N175800,4
05500N175700,4
05500N175600,4
05500N175500,4
05500N175400,5
05500N176500,4
05500N176400,5
05500N176300,4
05500N176200,4
05500N176100,4
05500N175300,4
05500N175200,5
05500N172000,4
05500N175100,4
05500N178500,4
05500N178400,4
05500N178300,4
05500N178200,4
05500N176600,4
05500N176700,4
05500N176800,4
05500N176900,4
05500N177300,4
05500N177200,4
05500N177100,4
05500N177000,4
05500N177500,4
05500N177400,4
05500N178100,4
05500N178000,4
05500N177900,4
05500N177800,4
055001777700,4
05500N177600,4
05500N177700,4
200212000114,0
200379001000,0
200101000301,0
200101000300,0
201879009800,0
200526204509,0
200000876500,0
201562100800,0
06006C094500,4
13145S063100,5
03049N048800,4
01500S290300,5
01500S290600,4
05500S290900,5
01500S290800,5
01500S290900,4
01500S291000,5
01500S291100,5
01500S291200,5
01500S291201,4
01500S291700,5
01500S291650,4
01500S291600,4
01500S291300,4
01500S291400,4
01500S291500,5
01500S293000,5
01500S292900,5
01500S292800,5
01500S292700,5
01500S292600,5
01500S292500,5
05500S292400,5
01500S292300,4
01500S292200,5
01500S292100,5
01500S292000,5
01500S291900,5
01500S291800,5
01500S290700,5
01500S292400,5
15001U165001,4
06020C023300,4
10030S053200,4
04080N022500,4
200000105600,0
14001M051200,4
09500C170100,5
10049S021500,4
10048S048000,4
09138C050000,4
01500S305500,4
15004U512501,4
11081S031000,4
01001N030800,4
14003M192500,5
14003M192501,4
10050S010000,4
07062C021200,4
12127S039000,4
10028S089000,4
12106S028800,4
201543005500,0
01020N057000,4
07052C034200,4
200996100901,0
09137C131200,4
09500C225000,4
200626102000,0
200526200402,0
05116N072500,4
05116N026900,4
06003C086001,4
200931100601,0
07053C310000,4
10028S083300,4
201531004003,0
201601102001,0
07046C030000,5
200439100500,0
09011S019500,4
01001N238600,5
12106S028900,4
201643003203,0
01008N062601,4
01166S040000,4
01166S041000,4
200669000304,6
05117N020000,5
201411104205,0
200994600502,0
01006N041000,4
200168009701,0
05500N144500,5
15001U125001,4
14003M092200,4
11083S238000,4
09009S057800,4
06005C013000,4
10051S037500,4
12106S028600,4
10048S049500,4
10048S050000,4
10048S050500,4
10048S051000,4
10048S051500,4
15001U165201,4
14002M010001,4
07047C011001,4
07047C056101,4
14002M155001,4
14002M225001,4
15001U260001,4
06004C064301,4
09500C090001,4
09500C080001,4
09143C014000,4
07041C002001,4
07040C116301,4
14002M185001,4
14002M240101,4
14002M135001,4
14003M217501,4
14003M260001,4
07040C065001,4
09003S055201,4
07041C083501,4
09500C110001,4
09500C105001,4
09500C231201,4
03067N002601,4
14001M160001,4
14002M085001,4
01500S290701,4
15001U135001,4
13151S064000,4
14002M065001,4
03054N048101,4
03054N048001,4
12106S028500,4
03069N041501,4
09500C176501,4
15001U270001,4
200001558300,0
14002M247000,5
14002M246000,5
200613020800,0
03074N122001,4
200513013702,0
01173S031001,4
10026S019001,4
09126C130501,4
07053C101501,4
07047C033201,4
14003M232501,4
03054N051201,4
03054N051101,4
14002M215101,4
14003M230001,4
14002M085101,4
15003M879001,0
15003U879001,4
200736000201,0
201694402000,0
201694402001,0
09008S033000,4
09008S062000,4
09008S063000,4
13151S060500,4
09008S062500,4
12116S033001,4
14003M060001,4
01001N031701,4
01001N031700,6
200000202600,0
08105C109000,4
07043C020601,4
15001U200001,4
14003M035001,4
11052S047001,4
09500C176001,4
03069N015701,4
09002S012500,5
09002S012501,4
201694004401,0
13140S022000,5
201464101200,0
10027S019700,4
10027S019900,4
14002M085501,4
17003X481001,4
12100S060001,4
08088C060001,4
11060S028001,4
13132S000201,4
08097C084500,4
08097C084000,4
09005S051201,4
09143C090501,4
09143C092001,4
02035N073201,4
14003M205001,4
15004U400001,4
15004U400101,4
15004U400007,4
15004U400401,4
10044S017501,4
10018S038501,4
08098C034001,4
07040C099001,4
06015C096101,4
07033C049201,4
01500S092101,4
14003M105101,0
14003M105001,4
15003U750001,4
10027S019800,4
01500S300001,4
05109N012301,4
09500C175501,4
10040S067501,4
11068S052001,4
01500S290001,4
06004C064201,4
14002M061101,4
14003M050001,4
06011C004501,4
17003X487101,4
14003M270101,4
15001U210001,4
09118C026501,4
14003M200001,4
14003M190001,4
14003M190101,4
14003M190301,4
13151S050000,4
14003M092100,4
07053C248000,5
200526204501,0
06016C089500,4
15001U255001,4
09143C098501,4
14001M215501,4
14001M216001,4
15002U362501,4
09143C098601,4
08080C017501,4
05125N039001,4
14002M160001,4
13140S022001,4
15001U217501,4
11064S044001,4
15004U540001,4
11075S000501,4
01010N016501,0
07053C102001,4
04093N050501,4
07040C116501,4
201601101401,0
07044C064601,4
14003M065001,4
15003U666001,4
03066N056001,4
09500C170101,4
17003X480001,5
03064N057501,4
09130C001001,4
10030S053300,4
15003U220500,5
201694100205,0
09500C151001,4
17003X488101,5
14001M135101,4
14002M071601,5
04085N068000,4
200517101701,0
05118N040900,4
04083N055201,4
17003X065001,4
06027C081500,4
05109N012200,5
05109N012201,4
201726207100,0
11068S052100,5
11068S052200,5
09140C037501,4
10026S003500,4
08091C088000,4
12101S047600,4
15004U521000,4
200561111100,0
200379000500,0
17003X474501,5
15003U730501,4
200298000601,0
03051N047500,5
12106S030700,4
12106S030800,4
200917102300,0
12106S030600,4
06023C018000,4
10048S055000,4
10048S055500,4
13151S049700,4
05110N064000,4
200761011302,0
06004C064050,5
200881106901,0
201711000101,0
200626100105,6
201694101600,0
09500C081000,5
05125N018800,4
15001U290000,5
09500C226000,4
07038C062500,4
09500C235500,5
12106S028300,4
08105C100000,4
15003U735000,5
201692002101,6
15003U735001,4
201627003400,0
201607001600,0
08094C004000,4
01500S167000,4
09013S058000,4
15004U521100,5
09138C007000,4
201862001301,6
12128S061000,4
08091C084000,4
09125C038000,5
10048S060000,4
07061C028300,4
201032002902,6
09500S060000,0
09500C060000,5
09500C110500,5
201531007002,0
09500C231500,4
12106S028400,4
12106S031000,4
12106S032000,4
201627003700,5
11059S085000,5
14001M055000,4
200168011104,0
17003X482001,4
05108N073500,4
09500C091000,5
09500C078000,5
09500C079000,5
09500C077000,5
08092C046000,4
01500S242000,4
07036C049000,4
07034C079000,4
01015N067500,5
200931100400,0
03054N062000,5
200992000701,0
09500C156000,4
01500S156000,4
08084C026500,4
05125N022400,4
11068S040000,4
07053C170000,4
07034C080000,4
200119012701,0
07034C083000,4
07039C002500,4
03054N062001,4
12128S048000,4
06015C081800,5
09130C003000,5
05500N268000,6
11068S041000,4
08092C047000,4
201979007206,6
07034C079500,4
201095002400,5
07049C056000,5
201692101002,6
15001U100000,5
15001U101000,5
14003M184000,6
14003M184001,4
201095000200,5
10049S013000,4
10049S013500,4
10049S014000,4
10048S057000,4
09500C120000,4
11068S041500,4
07035C023000,4
07035C021500,4
01500S094000,4
201450200502,4
201132000459,0
09126C118200,4
13144S052700,5
13131S023000,4
07049C029000,4
07049C055000,4
201670000701,5
07049C055500,4
201670000702,5
201527015301,5
201627000703,5
07049C056500,4
201107020300,5
07029C019000,4
07029C019400,4
07029C020100,4
07029C020400,4
201904006000,0
08089C137000,5
14003M092300,4
05125N027300,4
14002M191000,5
201594201000,0
10027S063500,4
200898000901,0
07038C026000,5
06001C033200,0
15002U363000,5
201618000602,0
05106N044800,4
05107N005300,4
15002U363001,4
01173S042000,4
08091C087000,4
201618102200,0
01500S035500,5
201366900301,0
05500N245500,5
201479016901,0
13144S052701,4
200156000100,0
06022C021600,4
11057S066600,4
04091N057400,4
05107N018400,4
10028S060000,4
05500N268500,4
14002M035500,5
14002M035600,5
14001M046200,5
12118S048000,4
07036C017500,4
10019S047500,4
10046S054510,4
200167105501,0
201667105501,0
201667105502,0
201167105501,0
201167105502,0
14001M074400,6
14001M074401,5
14001M074500,6
14001M074501,5
11084S029800,4
09125C038500,5
05500N245510,5
09008S014510,4
201594107000,0
02024N101300,4
08077C010500,4
200986101900,0
10050S025000,4
10050S025500,4
10049S034000,4
10049S034500,4
07051C010637,4
07051C010638,4
07051C010639,4
07051C010640,4
07051C010641,4
201627002601,0
09500C081001,4
06010C041500,4
200972001511,0
07051C010601,4
07051C010602,4
07051C010603,4
07051C010604,4
07051C010605,4
07051C010644,4
07051C010643,4
07051C010642,4
06010C090500,4
201618109401,0
09008S014600,4
09008S014605,4
09008S014610,4
15001U142000,5
15001U142001,4
11083S217000,4
13143S007800,4
07051C010651,4
07051C010650,4
07051C010649,4
07051C010648,4
07051C010647,4
07051C010646,4
07051C010645,4
07051C010636,4
07051C010635,4
07051C010634,4
07051C010633,4
07051C010632,4
07051C010631,4
07051C010630,4
07051C010629,4
07051C010628,4
07051C010627,4
07051C010626,4
07051C010625,4
07051C010624,4
07051C010623,4
07051C010622,4
07051C010621,4
07051C010620,4
07051C010619,4
07051C010618,4
07051C010617,4
07051C010616,4
07051C010615,4
07051C010614,4
07051C010613,4
07051C010612,4
07051C010611,4
07051C010610,4
07051C010609,4
07051C010608,4
07051C010607,4
07051C010606,4
11057S009900,6
11057S009901,4
15004U523000,5
15004U523500,5
201918014100,0
09010S061000,4
09010S062000,4
09008S013500,4
09008S014000,4
09008S013000,4
200207201400,0
14003M088250,6
14003M088350,5
14003M078000,6
14003M083500,5
12113S031700,4
09011S009800,4
07039C065400,5
200944300401,0
15001U101001,4
200285105200,0
13157S018000,4
07038C028600,4
09008S014607,4
06003C079600,4
201694402100,0
07038C080000,5
07038C080001,4
200994500901,0
200917101900,0
200915004500,0
05500N371000,4
06009C021700,4
15002U549000,5
201618104001,0
05108N028200,4
05108N028400,4
05108N028600,4
05108N034550,4
12100S067500,4
03056N102000,4
200939003302,0
03055N073000,5
200991002801,0
07036C067500,4
07049C075400,4
201607000800,0
200991002501,0
200991004601,0
200915004101,0
200915003901,0
06004C028570,5
200831002200,0
200991003900,0
200991002701,0
200991004201,0
201718000401,0
201751101300,0
03056N008500,4
200991002901,0
07049C031000,4
201527015603,0
07049C029500,4
07049C030000,4
201527015602,0
07046C035000,4
10017S048000,4
200391101400,0
12118S046500,4
07053C247800,5
200526204402,0
07053C247900,5
03054N046000,4
200991002905,0
07053C247700,5
09008S004600,4
09008S004700,4
09007S066800,4
09007S062900,4
09008S022500,4
09008S022600,4
09008S058000,4
09008S058500,4
09010S062500,4
09010S063000,4
09011S053600,4
09011S054100,4
07062C032800,4
07062C033000,4
07049C036000,4
01169S013600,5
03050N051300,4
200991004401,0
201707001800,0
201779111200,0
05117N006000,4
201694300705,0
04103N031800,4
09135C026000,5
201666002500,0
09135C026001,4
07038C090000,4
10047S021500,4
201543009003,0
201655000303,0
200895003001,0
07038C027600,5
07038C027601,4
201655001901,0
200561113901,0
200891106900,0
08086C034000,4
09007S061000,4
200513013601,0
09126C018001,4
201520006001,0
15004U520335,4
14003M183001,4
14003M181150,5
14003M181151,4
201643003206,0
06027C072500,4
201501004405,0
201501004404,0
03054N051300,5
03054N051320,5
03054N051321,4
03054N051301,4
200856000800,0
14003M190350,6
14003M190351,4
200637000201,0
12118S046200,4
07045C030100,4
201692000302,0
11062S000300,4
201267006900,0
09003S038000,4
11056S056000,4
11056S057700,4
11056S057900,4
11056S058100,4
11055S051000,4
11055S050500,4
01006N012500,4
12118S042000,4
14003M091900,4
07038C028800,5
200856000097,0
08100C106000,4
09135C088000,4
09135C087000,4
09135C085000,4
11057S017500,4
11057S017400,4
11057S017000,4
11057S017200,4
11057S017300,4
11057S017600,4
11057S017700,4
11057S017800,4
11057S017900,4
11057S018000,4
11057S018500,4
09133C119000,4
200832003101,0
11058S039700,4
16002X255000,4
09133C065000,4
13141S032000,4
13141S031500,4
13141S023000,4
13141S023500,4
13130S002000,4
06006C026000,4
17003X010000,6
17003X010001,6
17003X010002,6
17003X010003,6
17003X010004,4
07047C056600,5
07047C056601,4
07053C215200,4
07033C049300,4
05500N026700,5
15004U142000,5
201674000100,0
15004U142001,4
05500N026800,4
10016S036800,4
07047C054700,5
201531009501,0
07047C054701,4
07038C028801,4
200972001512,0
09500C092000,5
09500C092001,4
07030C014700,4
11069S044400,4
03052N067500,4
200379003202,0
08100C007500,4
07038C079000,5
200927103001,0
15004U520338,4
09500C143000,4
03074N005150,4
201618101201,0
200544007001,0
200231203000,0
07040C101001,4
16002X248000,4
200832006100,0
07038C079001,4
15004U220000,5
15004U220001,4
09500C232400,4
05500N027000,6
05500N027001,5
200286001401,0
201694004000,4
201879008101,0
09142C085000,5
200753003101,0
201032002005,0
200526203410,0
200231208902,0
06011C033000,4
16002X055000,4
15004U520345,5
07065C022600,4
201731306202,0
201643003207,0
200296000200,0
10025S007400,4
12101S005500,4
10039S010600,5
200379000700,0
06004C028300,5
200217003002,0
200979006101,0
201618101300,0
07039C005700,6
07039C005701,5
200944301106,0
200931000900,0
